doesn't_answer	0	1	2
have_accus_zimbabwean	1	0	1
be_expect_collect	1	0	1
be_face_two	1	0	2
can_becom_the	1	0	2
the_justic_of	1	0	1
especi_if_you	1	0	1
guess_you'd	1	0	1
must_overcom_their	1	0	1
deserv_to	1	0	1
also_pretend	1	0	1
just_everydai_you	1	0	1
and_putin_have	1	0	1
thi_hasn't_been	1	0	1
fail_with_the	1	0	4
clearli_reflect	1	0	2
on_can_name	1	0	1
hi_opinion_that	1	0	1
believ_there	1	0	6
alreadi_confirm	1	0	2
broad_polit_consensu	1	0	2
repres_the_onli	1	0	1
aris_howev	1	0	1
the_clear_situat	1	0	1
wouldn't_it	1	0	1
more_curiou	1	0	1
if_you'r_not	1	0	2
remind_on_of	1	0	3
prevail_view_be	1	0	1
still_make_the	1	0	1
wwant	1	0	4
mean_custom_aren't	1	0	1
for_south	1	0	2
main_challeng_face	1	0	2
nation_of_nature-lov	1	0	2
mean_we_will	1	0	1
believ_develop_countri	1	0	1
must_differenci	1	0	2
can_see_for	1	0	1
should_rise_at	1	0	2
there'_plenti_of	1	0	1
thought_the_u	1	0	1
don't_be	1	0	1
taken_togeth_the	1	0	1
constitut_an_organ	1	0	1
believ_these	1	0	2
appar_caus	1	0	1
well_of	1	0	1
have_given_rise	1	0	1
you_might_sai	1	0	1
if_the_state	1	0	2
categoris_the	1	0	1
therebi_infuri	1	0	2
have_actual_widen	1	0	1
thi_be_settl	1	0	1
reaffirm_the_solid	1	0	1
shown_understand	1	0	1
believ_mugab_will	1	0	2
should_provid	1	0	1
while_thi	1	0	1
have_to_help	1	0	1
will_be_lost	1	0	1
give_a_green	1	0	2
will_have_tremend	1	0	1
unless_measur_that	1	0	1
have_been_tremend	1	0	2
should_also_work	1	0	2
proof_foreign	1	0	1
close_the_book	1	0	2
anoth_deep-root	1	0	1
yet_fail	1	0	2
will_back	1	0	2
love_and_compass	1	0	1
it_doesn't_seem	1	0	1
can_silenc_the	1	0	2
where_good	1	0	1
be_agre_upon	1	0	2
appear_larg	1	0	1
be_perfectli_will	1	0	1
a_better_approach	1	0	2
that'_for	1	0	1
the_guy'_guilti	1	0	1
will_nevertheless_bear	1	0	2
by_take_thi	1	0	1
alwai_hold	1	0	1
be_rel_mild	1	0	2
that_be_supposedli	1	0	2
be_better_fed	1	0	1
they'r_look_to	1	0	1
legal_punish	1	0	1
accus_of_plot	1	0	1
mention_must	1	0	2
an_explicit_admiss	1	0	1
despit_the_sept	1	0	1
prove_that_foreign	1	0	1
stood_a	1	0	1
must_be_destroi	1	0	1
appar_presid_bush'	1	0	2
must_preserv	1	0	2
will_reveal_whether	1	0	1
the_terrorist_equival	1	0	1
sinc_israel_suffer	1	0	2
the_entrepreneur_be	1	0	1
if_the_protocol	1	0	1
said_hi_offic	1	0	1
be_export_success	1	0	2
which_impli	1	0	1
respect_people'_right	1	0	2
the_inevit_result	1	0	1
valid_our_own	1	0	2
thi_spite	1	0	1
which_nurtur	1	0	1
will_bring_cost	1	0	2
have_duli	1	0	1
you_get_a	1	0	1
but_latin	1	0	1
pai_unthink	1	0	1
you_might	1	0	1
sinc_israel	1	0	2
be_why_we	1	0	2
call_attent	1	0	1
should_provid_domest	1	0	1
in_fact_we	1	0	1
the_other_on	1	0	1
be_over-burden_the	1	0	1
the_onli_hair	1	0	1
could_reli	1	0	1
brought_on_the	1	0	2
be_final_reward	1	0	2
to_portrai_the	1	0	1
should_explain_thi	1	0	1
maintain_that_we	1	0	2
affirm_that_from	1	0	1
also_should_respect	1	0	1
two_edict	1	0	1
as_for_north	1	0	1
think_'valu	1	0	2
be_two_side	1	0	2
alleg_in_an	1	0	1
the_contribut_of	1	0	2
believ_the_comment	1	0	1
think_peopl	1	0	2
help_smuggl	1	0	1
be_the_winner	1	0	2
requir_the_eu	1	0	2
instrument_behind	1	0	2
be_also_fuel	1	0	1
express_their_view	1	0	3
if_thi_move	1	0	1
should_take_step	1	0	2
labour_to_convinc	1	0	2
goodwil_have_devis	1	0	1
should_work_for	1	0	1
but_by_all	1	0	1
be_a_border	1	0	1
must_look_at	1	0	1
could_reli_on	1	0	1
even_thug	1	0	1
obvious_practic	1	0	2
be_improvis	1	0	1
but_until_then	1	0	1
deem_it_wise	1	0	1
hinder_us_econom	1	0	2
urgent_right_now	1	0	1
believ_their_main	1	0	2
ye_ye	1	0	1
have_isol_america	1	0	1
be_drop	1	0	2
should_both_exercis	1	0	1
be_total_bias	1	0	1
we_alreadi_see	1	0	1
aol_have	1	0	1
tri_to_becom	1	0	1
have_actual_been	1	0	1
felt_that_on	1	0	2
should_rubber-stamp	1	0	1
express_confid	1	0	1
for_continu_world	1	0	1
understood_that_ani	1	0	2
extrem_threaten_to	1	0	2
while_thi_indic	1	0	1
everyon_benefit	1	0	1
will_greatli_influenc	1	0	1
should_explain	1	0	2
have_concentr_larg	1	0	1
need_to_cooper	1	0	1
want_to_disguis	1	0	2
be_progress	1	0	1
be_becaus_israel	1	0	1
signifi_that_the	1	0	1
that_angela_merkel	1	0	1
the_major_chang	1	0	1
the_logic_solut	1	0	2
becom_increasingli_isol	1	0	2
must_address	1	0	1
the_veil_of	1	0	1
have_chang_fundament	1	0	1
it_be_due	1	0	3
call_on_defeat	1	0	2
fulli_recogn	1	0	1
the_disorgan_in	1	0	2
have_prove_in	1	0	2
make_itself_the	1	0	2
held_most_respons	1	0	2
would_be_theoret	1	0	1
everyth_must_be	1	0	1
in_addit_if	1	0	2
would_account_for	1	0	1
sought_out_the	1	0	1
import_ammunit_in	1	0	2
should_be_4	1	0	1
will_nevertheless	1	0	2
onli_time	1	0	2
allow_u_s	1	0	1
allow_a_clear	1	0	1
should_get	1	0	2
an_everydai_matter	1	0	1
a_brazen_distort	1	0	2
will_in_fact	1	0	1
persuad_it_that	1	0	1
urgent_right	1	0	1
talk_among_the	1	0	1
it_know_how	1	0	1
pre-elect_violenc_prevent	1	0	1
zimbabw_be_for	1	0	1
the_same_and	1	0	2
even_though_almost	1	0	2
be_to_heal	1	0	2
be_perceiv_to	1	0	1
have_written_the	1	0	1
be_partli_intend	1	0	1
be_certainli_interrog	1	0	1
still_need_a	1	0	1
be_actual_condon	1	0	2
by_besieg	1	0	1
thought_that	1	0	2
yet_he_throw	1	0	2
there_exist_the	1	0	2
be_imper_for	1	0	1
be_repeatedli_harass	1	0	2
by_improvis_he	1	0	1
insist_they'r_complet	1	0	1
the_microsoft	1	0	1
on_cannot_underestim	1	0	1
be_conced	1	0	1
ultim_the_demon	1	0	1
lent_credibl	1	0	1
seem_like_a	1	0	1
should_be_veri	1	0	1
sympath_with	1	0	2
guess_you'd_sai	1	0	1
suggest_tuesdai	1	0	1
be_be_repeat	1	0	1
have_portrai_the	1	0	2
better_yet	1	0	1
be_a_western	1	0	2
accordingli_at_thi	1	0	1
be_flounder_more	1	0	1
passag_wai	1	0	1
we_can_us	1	0	1
we'v_approach_thi	1	0	1
be_analog_to	1	0	2
prevail_view	1	0	1
their_just_legitim	1	0	1
would_suffer_a	1	0	2
on_could_not	1	0	1
assert_that_russian	1	0	1
look_twice	1	0	1
mean_nestl	1	0	1
where_firearm	1	0	1
by_clarifi	1	0	2
be_cool_by	1	0	2
valid_our	1	0	2
should_be_built	1	0	2
help_smuggl_him	1	0	1
reluctantli_acced	1	0	1
if_we_view	1	0	1
true_thi_claus	1	0	2
right_exactli	1	0	1
there'_plenti	1	0	1
be_the_big	1	0	1
will_also_face	1	0	1
kellogg'_main	1	0	1
be_best	1	0	2
so_the_decis	1	0	1
would_be_far	1	0	2
certainli_mr_stoiber	1	0	1
take_a_side	1	0	1
should_be_60	1	0	1
should_deviat_from	1	0	2
an_agreement_for	1	0	1
should_work_with	1	0	2
should_alwai	1	0	1
be_flaw_includ	1	0	2
will_presum_continu	1	0	2
be_the_affair	1	0	2
it_would_suffic	1	0	1
by_clarifi_the	1	0	2
have_been_warn	1	0	1
for_foreign_compani	1	0	1
we'v_approach	1	0	1
can_put_a	1	0	1
be_most_disturb	1	0	1
have_prove_to	1	0	1
fewer_tax	1	0	1
perhap_the_real	1	0	1
be_zanu-pf'_final	1	0	1
those_who_submit	1	0	2
charg_that_bin-ladin	1	0	1
includ_explos	1	0	2
the_biggest_concern	1	0	1
remain_as_firm	1	0	1
look_pretti	1	0	1
it_be_essenti	1	0	4
conclud_that_our	1	0	2
claim_to_support	1	0	2
if_anyon_in	1	0	1
be_an_effect	1	0	2
stress_the_import	1	0	2
think_sharon_have	1	0	1
would_lai	1	0	1
includ_explos_polit	1	0	2
be_also_hamper	1	0	2
onli_time_will	1	0	2
should_be_construct	1	0	1
hardli_have_observ	1	0	2
carri_the_seed	1	0	1
must_make_necessari	1	0	1
should_be_grant	1	0	1
would_of	1	0	1
be_achiev_after	1	0	2
need_a_new	1	0	2
be_give_two	1	0	1
will_enabl_us	1	0	1
labour_to	1	0	2
align_themselv	1	0	2
to_counterbal_that	1	0	1
america_be_quick	1	0	2
be_engulf	1	0	2
but_the_downsid	1	0	1
li_in_a	1	0	1
believ_mr_antar'	1	0	1
have_re-elect_you	1	0	2
can't_got	1	0	1
should_rubber-stamp_duhalde'	1	0	1
foretel_that	1	0	1
decid_to_grant	1	0	1
have_dealt	1	0	1
onc_thei_come	1	0	1
believ_pose_a	1	0	1
adopt_posit_where	1	0	2
the_quickest_defeat	1	0	2
the_renew_and	1	0	2
must_remain_our	1	0	2
be_in_effect	1	0	2
think_'valu_share	1	0	2
would_be_necessari	1	0	2
actual_reflect	1	0	1
be_posit_proof	1	0	1
should_explain_onc	1	0	1
a_notabl_conciliatori	1	0	1
have_alleg_that	1	0	1
seem_a_distinct	1	0	1
must_overcom	1	0	1
demand_respect	1	0	2
oh_ye	1	0	1
even_todai_it	1	0	2
believ_these_greenhouse''	1	0	2
crack_apart	1	0	1
it_take_more	1	0	1
argu_that_policymak	1	0	2
there_clearli_exist	1	0	1
be_to_blame	1	0	2
alleg_mistreat	1	0	1
as_japan'_econom	1	0	2
clearli_welcom	1	0	2
will_becom_total	1	0	1
a_chapter_of	1	0	1
could_accept_to	1	0	1
be_far_awai	1	0	1
show_that_he	1	0	2
if_somebodi_have	1	0	1
see_in_believ	1	0	2
inde_it	1	0	2
buri_past	1	0	2
be_develop_well	1	0	2
becaus_it_will	1	0	2
they'r_becom_more	1	0	1
be_onli_mention	1	0	1
need_to_press	1	0	1
am_convinc	1	0	1
give_constant	1	0	2
it'll_be_a	1	0	1
yeah_ninja	1	0	1
alleg_the_land-reform	1	0	1
seem_at	1	0	2
reflect_widespread_disgust	1	0	1
clearli_reflect_the	1	0	2
point_out_these	1	0	2
if_the_concept	1	0	1
uh_besid_line	1	0	1
all_becom_our	1	0	1
should_be_base	1	0	1
when_you_and	1	0	1
by_take	1	0	1
tent_agre	1	0	1
know_thi	1	0	1
describ_the_opinion	1	0	2
be_a_stretch	1	0	1
be_mastermind_by	1	0	1
sometim_he_look	1	0	1
be_mere_on	1	0	2
although_he_can	1	0	1
show_the_strength	1	0	2
should_be_speed	1	0	2
must_realiz	1	0	1
have_confus	1	0	1
i_think_so	1	0	2
know_thi_fact	1	0	1
but_latin_america	1	0	1
should_draw	1	0	2
highlight_a	1	0	2
instead_of_blindli	1	0	2
it'll_be	1	0	1
logic_becaus_thei	1	0	1
threaten_argentin_democraci	1	0	1
mention_that_thei	1	0	2
goodwil_prepar	1	0	1
perhap_improvis_be	1	0	1
just_everydai	1	0	1
have_proven_polit	1	0	1
can't_help	1	0	1
the_arm_intifada	1	0	1
call_on_non-opec	1	0	2
be_a_runawai	1	0	2
teach_on	1	0	1
more_curiou_still	1	0	1
it_still_seem	1	0	1
i'v_got_more	1	0	2
polit_warn_must	1	0	1
will_act_veri	1	0	2
have_differ_issu	1	0	2
show_it_true	1	0	1
target_kill_of	1	0	2
see_violat_of	1	0	2
should_be_respect	1	0	2
but_appear	1	0	1
promot_their_posit	1	0	1
would_deal	1	0	1
stress_the_govern	1	0	2
be_the_greatest	1	0	2
what_howev_be	1	0	1
be_the_exclus	1	0	2
her_hose_have	1	0	1
argu_that_whenev	1	0	1
remain_poor	1	0	4
the_most_cogent	1	0	1
argu_that_thi	1	0	1
have_kill_thousand	1	0	2
if_the_effect	1	0	2
should_be_resolv	1	0	1
help_propag	1	0	1
place_the_stress	1	0	1
must_prevent	1	0	2
but_perhap_the	1	0	1
evid_show	1	0	2
when_young_peopl	1	0	1
mugab_won_on	1	0	1
the_guy'	1	0	1
be_the_target	1	0	1
recommend_to_it	1	0	1
requir_an_exception	1	0	1
we'v_readi	1	0	1
not_onli_show	1	0	2
accordingli_at	1	0	1
whenev_you	1	0	1
consid_chavez_respons	1	0	2
think_that_everi	1	0	1
we_innov	1	0	1
speak_for_itself	1	0	2
have_overwhelmingli	1	0	2
have_lost_ground	1	0	2
maintain_that_ani	1	0	1
have_actual_reach	1	0	1
everyon_benefit_from	1	0	1
should_rise	1	0	2
can_exploit_thi	1	0	1
be_self-destruct	1	0	1
still_make	1	0	1
have_given_evid	1	0	2
if_thei_remain	1	0	2
the_energi_industri	1	0	2
must_remain	1	0	2
rub_their	1	0	1
believ_pose	1	0	1
as_japan'	1	0	2
therebi_infuri_washington	1	0	2
what_be_requir	1	0	1
deep_diverg_remain	1	0	1
guess_i_should	1	0	1
would_certainli_have	1	0	1
onc_again_show	1	0	2
urg_the_statesmen	1	0	2
inclin_and_person	1	0	1
certainli_the_colombian	1	0	1
can_break_the	1	0	1
fulli_recogn_the	1	0	1
do_not_argu	1	0	2
be_certainli_ascrib	1	0	1
mean_east	1	0	1
as_it_must	1	0	1
be_critic_to	1	0	2
oper_on_on	1	0	1
we_can_onli	1	0	1
would_underscor_the	1	0	1
a_close_look	1	0	1
know_for_certain	1	0	1
our_human_notion	1	0	1
becaus_from	1	0	1
would_substanti	1	0	1
make_everi_nation	1	0	1
normal_goe	1	0	1
deliber_us	1	0	1
she_have_more	1	0	1
do_not_critic	1	0	1
it_be_upon	1	0	2
be_well_understood	1	0	2
be_in_shellshock	1	0	2
sometim_need	1	0	1
suspect_he	1	0	1
warn_washington_of	1	0	1
be_hole_up	1	0	2
be_domin	1	0	1
thei_leav	1	0	1
answer_to_meet	1	0	1
it'_hard_enough	1	0	1
see_themselv	1	0	1
will_be_kid	1	0	1
right_yeah_exactli	1	0	1
load_against_him	1	0	2
contraven_us	1	0	4
it'_actual_an	1	0	1
clear_prioriti	1	0	1
cite_case_of	1	0	2
should_adopt_an	1	0	1
if_terrorist_don't	1	0	1
would_certainli	1	0	1
oh_it_be	1	0	1
thei_don't_need	1	0	1
probabl_withheld_their	1	0	1
but_tremor	1	0	1
express_understand	1	0	1
advis_to_be	1	0	2
categoris_the_island	1	0	1
approv_and_particip	1	0	1
claim_that_clinton	1	0	1
should_work	1	0	3
without_russia_and	1	0	2
will_do_their	1	0	2
by_implement_our	1	0	2
express_some	1	0	1
have_alwai_chang	1	0	2
understood_that_if	1	0	1
that_the_mean	1	0	2
countri_be_preserv	1	0	2
the_continent'_growth	1	0	2
the_biggest_global	1	0	2
the_major_conceptu	1	0	1
also_should	1	0	1
will_be_with	1	0	1
which_impli_the	1	0	1
us_to_reli	1	0	1
stand_alon_on	1	0	1
rest_larg_with	1	0	1
be_in_larg	1	0	1
be_a_blow	1	0	2
propos_convert_mortgag	1	0	1
for_me_for	1	0	1
must_march	1	0	2
believ_the_prison	1	0	1
show_thei_have	1	0	2
you_alwai_have	1	0	1
be_confid_the	1	0	2
have_been_carri	1	0	2
over_the_long	1	0	1
to_be_honest	1	0	1
the_real_purpos	1	0	1
easili_beaten_by	1	0	2
can_judg	1	0	1
becaus_teach_a	1	0	1
would_hurt_the	1	0	4
unless_measur	1	0	1
have_assum	1	0	2
a_deep-root	1	0	1
be_pure_a	1	0	1
should_get_under	1	0	2
believ_the_u	1	0	1
need_your_leadership	1	0	1
be_exactli_what	1	0	1
the_entir_palestinian	1	0	1
have_been_genuin	1	0	2
thi_have_led	1	0	1
thi_the_minist	1	0	1
should_push	1	0	1
anybodi_who_fail	1	0	2
without_even_go	1	0	1
in_it_so-cal	1	0	2
there_certainli	1	0	1
will_resolv_zimbabwe'	1	0	2
should_attack	1	0	2
have_been_tip	1	0	2
sinc_the_commun	1	0	1
pai_unthink_tribut	1	0	1
a_deep-root_fact	1	0	1
wwant_to_have	1	0	4
if_the_world	1	0	1
busi_gain_anoth	1	0	1
technic_argument	1	0	2
cooper_close_with	1	0	1
claim_of_rig	1	0	2
her_hose	1	0	1
deem_it_harm	1	0	2
suggest_that_kuala	1	0	1
it_be_notabl	1	0	2
buttress	1	0	1
seem_to_think	1	0	3
should_implement	1	0	1
express_some_understand	1	0	1
kellogg'_main_problem	1	0	1
the_problem_isn't	1	0	1
probabl_withheld	1	0	1
the_onu	1	0	2
the_ctbt_be	1	0	2
be_improvis_and	1	0	1
regularli_rais	1	0	1
will_bear_wit	1	0	1
import_develop	1	0	2
when_young	1	0	1
even_thug_deserv	1	0	1
be_abundantli	1	0	2
reflect_the_effort	1	0	2
be_a_government-own	1	0	2
appear_it_have	1	0	2
seem_larg_cull	1	0	1
be_a_special	1	0	1
make_life	1	0	1
would_make_it	1	0	1
hi_power_base	1	0	1
i'd_sai_i'm	1	0	1
believ_the_us	1	0	2
recommend_to	1	0	1
even_todai	1	0	2
be_such_a	1	0	2
at_our_instig	1	0	2
blame_the_problem	1	0	1
everi_time_we	1	0	1
stress_that_these	1	0	2
thousand_of_hi	1	0	1
press_the_case	1	0	1
be_pluck_straight	1	0	2
still_encrypt_corpor	1	0	1
i'd_sai_no	1	0	1
the_second_crucial	1	0	2
onli_hint	1	0	1
held_most	1	0	2
should_take_urgent	1	0	1
be_self-evid	1	0	1
a_direct_relat	1	0	2
be_a_curiou	1	0	1
it_might_not	1	0	1
insist_the_intern	1	0	1
believ_like_the	1	0	1
be_worst_in	1	0	1
anoth_approach_be	1	0	1
without_a_determin	1	0	2
can_take_our	1	0	2
must_preserv_our	1	0	2
took_the_line	1	0	2
consensu_that_have	1	0	2
have_confus_the	1	0	1
should_implement_risk	1	0	1
the_less_actual	1	0	1
ani_autonom_agent	1	0	1
believ_there_be	1	0	5
would_place	1	0	2
be_a_breach	1	0	2
yeah_i_guess	1	0	1
should_certainli	1	0	1
those_countri_and	1	0	2
must_rank	1	0	2
believ_that_saom	1	0	2
her_effort	1	0	1
argu_that_of	1	0	1
seem_perfectli	1	0	1
think_a_law	1	0	1
believ_the_real	1	0	1
becaus_teach	1	0	1
the_remain_of	1	0	1
mugab_rig	1	0	2
the_condit_be	1	0	1
insist_yesterdai_on	1	0	1
even_the_littl	1	0	1
there'_also_a	1	0	2
must_now_move	1	0	1
that_realli_happen	1	0	1
be_also_instrument	1	0	2
be_the_pillar	1	0	2
blame_iran_for	1	0	2
the_obviou_be	1	0	2
be_best_qualifi	1	0	2
mention_must_be	1	0	2
insist_canada_must	1	0	2
should_onli	1	0	2
emphas_now_mexico	1	0	1
stress_that_histori	1	0	1
the_cultur_gulf	1	0	1
can_help_make	1	0	1
will_have_veri	1	0	2
even_though_it	1	0	2
onli_for_purpos	1	0	1
the_clear_conflict	1	0	1
be_actual_on	1	0	1
have_emphas_that	1	0	1
although_al-qaida	1	0	2
be_list_as	1	0	2
maximum_prioriti	1	0	1
also_signal	1	0	1
will_no_doubt	1	0	1
have_the_benefit	1	0	2
hang_on_weekend	1	0	1
but_would_win	1	0	2
should_insur_that	1	0	1
becaus_if_you'r	1	0	1
the_centrepiec	1	0	1
more_import_than	1	0	1
be_convinc_of	1	0	1
up_held_the	1	0	1
the_realiti_be	1	0	1
the_onli_interpret	1	0	1
must_avoid	1	0	2
becaus_turn	1	0	1
reflect_the_econom	1	0	1
should_find_it	1	0	1
emphas_now	1	0	1
see_violat	1	0	2
thu_it_remain	1	0	1
see_unemploy_as	1	0	2
fail_with	1	0	4
as_a_demonstr	1	0	2
reiter_the_need	1	0	2
should_be_condemn	1	0	2
still_maintain_that	1	0	1
all_becom	1	0	1
will_have_defeat	1	0	2
alwai_hold_that	1	0	1
be_claim_to	1	0	2
must_rank_as	1	0	2
ok_i'll	1	0	1
what_howev	1	0	1
thi_be_pure	1	0	1
see_unemploy	1	0	2
if_anyon	1	0	3
be_analog	1	0	2
should_certainli_be	1	0	1
will_inevit_fall	1	0	1
if_thing	1	0	1
have_to_continu	1	0	1
let_check	1	0	2
but_allow	1	0	1
who_fear_allah	1	0	1
be_sever_month	1	0	1
even_though_tax	1	0	1
it'_understand	1	0	1
we_should_start	1	0	1
be_the_violat	1	0	2
but_that_ambit	1	0	2
be_bless_with	1	0	2
must_demand_that	1	0	2
consid_view	1	0	2
stress_thei	1	0	1
there_be_quit	1	0	1
and_so_it	1	0	1
if_peopl_know	1	0	1
the_ctbt	1	0	2
final_graduat_to	1	0	1
renew_hi_appeal	1	0	1
call_for_respect	1	0	2
a_robust_economi	1	0	1
uh_besid	1	0	1
be_these_dai	1	0	1
categoris	1	0	1
see_thi_weekend'	1	0	2
the_door_remain	1	0	2
send_a_messag	1	0	1
would_remain_the	1	0	1
be_take_a	1	0	2
up_held	1	0	1
should_attack_iraq	1	0	2
interpret_mbeki'_support	1	0	1
recommend_for_each	1	0	1
should_conduct_proper	1	0	2
have_far	1	0	1
urg_putin	1	0	4
after_the_panama	1	0	1
claim_to_defend	1	0	2
demonstr_how_intern	1	0	1
should_forg_uniti	1	0	2
rub_their_palm	1	0	1
but_to_do	1	0	1
seem_perfectli_reason	1	0	1
must_ask	1	0	1
have_share_in	1	0	1
be_becom_an	1	0	2
make_our_societi	1	0	1
i_haven't_found	1	0	1
cite_pretti_strong'	1	0	2
think_we'v_got	1	0	1
for_south_africa	1	0	2
consid_benefici	1	0	2
would_engulf_everi	1	0	1
grow_percept_in	1	0	1
have_no_charact	1	0	1
it'_actual	1	0	1
should_be_decid	1	0	1
can_understand	1	0	1
try_to_shoe-horn	1	0	1
will_certainli_help	1	0	1
demand_respect_for	1	0	2
be_itself_a	1	0	1
be_seen_to	1	0	4
indic_that_these	1	0	1
mean_unisi	1	0	1
chang_radic_in	1	0	2
the_centrepiec_of	1	0	1
pretend_that_he	1	0	1
a_hotb_of	1	0	1
charg_mdc	1	0	2
be_also_sever	1	0	2
repres_the_palestinian	1	0	1
allow_u	1	0	1
can_understand_thi	1	0	1
our_work_must	1	0	1
an_explicit	1	0	1
wwant_to	1	0	4
must_be_appli	1	0	1
posit_over	1	0	1
we_alreadi	1	0	1
maximum_prioriti_should	1	0	1
have_been_protest	1	0	1
believ_in_everi	1	0	1
believ_like	1	0	1
should_welcom_the	1	0	1
buri_past_differ	1	0	2
by_improvis	1	0	1
can_judg_from	1	0	1
but_rather_becaus	1	0	1
either_the_new	1	0	2
reaffirm_that	1	0	1
consid_view_that	1	0	2
conclus_that_onli	1	0	1
requir_a_concert	1	0	2
claim_that_mexico'	1	0	1
reli_upon_surpris	1	0	1
still_encrypt	1	0	1
devastatingli_sarcast	1	0	1
would_engulf	1	0	1
the_burden_realli	1	0	1
be_still_great	1	0	1
have_grown_tremend	1	0	1
underscor_the_need	1	0	2
view_itself_as	1	0	2
have_establish_it	1	0	1
even_if_canada	1	0	2
either_on_pai	1	0	1
a_real_unif	1	0	1
deep_diverg	1	0	1
have_partial	1	0	2
it_be_hyperventil	1	0	1
be_crucial_to	1	0	2
the_industrialis	1	0	1
have_partial_endors	1	0	2
if_japan_be	1	0	2
realiz_it_import	1	0	2
right_and_justic	1	0	1
anoth_approach	1	0	1
be_eyesor_to	1	0	1
stress_thei_have	1	0	1
the_familiar_psychodrama	1	0	2
polit_warn	1	0	1
it'_a_prison	1	0	1
doesn't_just_hit	1	0	1
have_to_clean	1	0	1
stood_in_line	1	0	2
reveal_the_us	1	0	1
would_deal_a	1	0	1
becaus_of_their	1	0	3
enough_time	1	0	1
it'_true	1	0	1
mean_steer	1	0	1
be_docil	1	0	1
both_part	1	0	1
the_fact_show	1	0	1
ought_to_contribut	1	0	2
lent_credibl_to	1	0	1
aggress_seek_nuclear	1	0	1
there_exist	1	0	2
be_domin_the	1	0	1
rightli_condemn	1	0	2
although_mainland	1	0	1
have_alwai_seen	1	0	1
must_condemn	1	0	2
sens_of_duti	1	0	1
be_to_permit	1	0	1
cite_case	1	0	2
continu_cooper	1	0	1
have_fairli	1	0	2
and_putin	1	0	1
better_yet_most	1	0	1
be_be_advis	1	0	1
must_act_and	1	0	1
perhap_improvis	1	0	1
feel_that_democrat	1	0	1
got_the_nod	1	0	1
logic_becaus	1	0	1
also_expos	1	0	2
a_highli_import	1	0	2
wanna_bet	1	0	1
underscor_the_import	1	0	2
show_a_countri	1	0	1
show_he'	1	0	1
be_ultim	1	0	1
must_proce_with	1	0	1
call_for_india	1	0	2
insist_that_russia	1	0	2
be_stiffen	1	0	2
invit_scorn	1	0	2
or_africa	1	0	2
be_alreadi_happen	1	0	2
enjoi_right	1	0	1
reaffirm_that_lebanon	1	0	1
have_agre_on	1	0	1
be_a_sovereign	1	0	2
have_becom_bush'	1	0	2
claim_that_he	1	0	1
all_inform_point	1	0	2
appar_propos	1	0	2
the_disast	1	0	2
onli_such	1	0	2
there_certainli_be	1	0	1
mai_better	1	0	1
think_that_wai	1	0	1
be_just_work	1	0	1
pretend_they'd	1	0	1
becaus_peopl_want	1	0	1
seem_anxiou_to	1	0	1
thei_should_bring	1	0	1
have_fairli_good	1	0	2
ok_i'll_go	1	0	1
ani_autonom	1	0	1
emphas_that_it	1	0	2
final_graduat	1	0	1
pick_up_that	1	0	1
can_silenc	1	0	2
mean_unisi_must	1	0	1
first_believ	1	0	1
be_deem_a	1	0	2
although_mainland_china	1	0	1
agreement_or_understand	1	0	1
the_onu_be	1	0	2
have_a_more	1	0	1
incident_last_year'	1	0	2
yeah_exactli_right	1	0	1
yet_fail_itself	1	0	2
charg_that_mani	1	0	2
true_thi_posit	1	0	2
be_testament	1	0	2
must_first_respect	1	0	1
part_of_mugabe'	1	0	1
should_welcom	1	0	1
should_the_war	1	0	1
be_now_clamor	1	0	1
alwai_follow_it	1	0	2
should_onli_be	1	0	2
would_consid_tighter	1	0	1
more_import_be	1	0	2
both_part_can	1	0	1
claim_to_advoc	1	0	4
demonstr_arrog_toward	1	0	1
prove_that_mr	1	0	1
still_maintain	1	0	1
have_given_us	1	0	1
emphas_the_import	1	0	2
suggest_that_russia'	1	0	2
a_late_recognit	1	0	1
deliber_us_the	1	0	1
blame_the_long	1	0	2
can_have_posit	1	0	1
must_be_incorpor	1	0	2
view_itself	1	0	2
confirm_us_in	1	0	1
to_earn_legitimaci	1	0	2
describ_as_ambiti	1	0	2
everyth_must	1	0	1
have_given_all	1	0	2
by_besieg_arafat	1	0	1
us_citizen_have	1	0	2
consid_the_vote	1	0	2
it'_the_perfect	1	0	1
it_be_israel	1	0	1
the_mandela	1	0	1
describ_the_legal	1	0	1
believ_the_rich	1	0	2
you_join_the	1	0	1
follow_a_seri	1	0	2
have_forc_the	1	0	2
incident_last	1	0	2
be_serious_damag	1	0	2
becaus_turn_welfar	1	0	1
be_progress_at	1	0	1
have_far_more	1	0	1
see_themselv_as	1	0	1
alleg_support	1	0	1
emphat_impli_that	1	0	1
warn_that_under	1	0	2
the_familiar	1	0	2
yeah_i_wouldn't	1	0	1
all_countri_have	1	0	1
opinion_that_russia	1	0	2
indic_that_we	1	0	2
have_to_assum	1	0	2
look_twice_as	1	0	1
that_mean_we	1	0	1
also_reflect_the	1	0	2
think_that_from	1	0	1
right_exactli_befor	1	0	1
should_deviat	1	0	2
seem_rather_academ	1	0	1
that'_for_real	1	0	1
if_ruler_be	1	0	2
alleg_mistreat_of	1	0	1
should_take_advantag	1	0	2
mai_better_spend	1	0	1
have_a_curiou	1	0	1
differenci_between_an	1	0	1
have_duli_met	1	0	1
their_just	1	0	1
